Refid,User,Ris Code,Level,mcs_data_abstraction_k,GQ -> GQ1,GQ -> GQ1 (COMMENT),GQ -> GQ2,GQ -> GQ2 (COMMENT),GQ -> GQ3,GQ -> GQ3 (COMMENT),GQ -> GQ4,GQ -> GQ4 (COMMENT),GQ -> GQ5,GQ -> GQ5 (COMMENT),ID,Trial_ID,ID_related,funding,funding_comment,def_or_test -> Definition,def_or_test -> Test,def_or_test -> Unclear,def_or_test -> Unclear (COMMENT),PY,definition_MCS,definition_type,definition_type_comment,name_criteria,name_criteria_comment,definition_citation,diagnostic_criteria,Cullen1,Cullen2,cullen3,cullen4,cullen5,cullen6,cullen7,proposed_changes,Defintion endorsementWhich professional group endoreses (or publishes) this definition,consensus_method,KQA_content_validity,KQA_construct_validity,KQA_criterion_validity,RoB_definition_source,RoB_definition_source_comment,RoB_definition_stakeholder_involvement,RoB_definition_stakeholder_involvement_comment,RoB_defintion_evidence_based,RoB_defintion_evidence_based_comment,RoB_definition_validity_tested,RoB_definition_validity_tested_comment,Questionnaire,Questionnaire_comment,Interview,Interview_comment,Clinician rating,Clinician rating_comment,Exposure test,Exposure test_comment,Environment testing,Environment testing_comment,Physiological biomarker,Physiological biomarker_comment,Gene marker,Gene marker_comment,Imaging,Imaging_comment,EEG,EEG_comment,Medical record,Medical record_comment,Other,Other_comment,N/A,N/A_comment,Unclear,Unclear_comment,test_name,test_citation,Questionnaire,Interview,Clinician tool,Exposure test,Environment testing,Physiological biomarker,Gene marker,Imaging,EEG,Other,Other_comment,Unclear,Unclear_comment,N/A,N/A_comment,"Does the study report diagnostic accuracy data? (GQ1)
Sensitivity, specificity, accuracy, negative predictive value, positive predictive value, AUC",items_available,items_available_comment,reference_standard,index_test_questionnaire1,sensitivity_questionnaire1,sensitivity_CI_questionnaire1,sensitivity_other_questionnaire1,specificity_questionnaire1,specificity_CI_questionnaire1,specificity_other_questionnaire1,PPV_questionnaire1,PPV_CI_questionnaire1,PPV_other_questionnaire1,NPV_questionnaire1,NPV_CI_questionnaire1,NPV_other_questionnaire1,positive_LR_questionnaire1,positive_LR_CI_questionnaire1,positive_LR_other_questionnaire1,negative_LR_questionnaire1,negative_LR_CI_questionnaire1,negative_LR_other_questionnaire1,accuracy_questionnaire1,accuracy_CI_questionnaire1,other_accuracy_self_report1,AUC_questionnaire1,AUC_CI_questionnaire1,Other_AUC_questionnaire1,rater_description_questionnaire1,kappa_response_questionnaire1,rater_agreement_cat_questionnaire1,ICC_questionnaire1,rateragreement_con_questionnaire1,Description of retest_questionnaire1,test_retest_response_questionnaire1,temporal_stability_questionnaire1,alpha_questionnaire1,internal_consistency_questionnaire1,content_validity_questionnaire,construct_validity_questionnaire,criterion_validity_questionnaire,other_validity_questionnaire,validity_results_questionnaire1,narrative_questionnaire1,index_test_questionnaire2,sensitivity_questionnaire2,sensitivity_CI_questionnaire2,sensitivity_other_questionnaire2,specificity_questionnaire2,specificity_CI_questionnaire2,specificity_other_questionnaire2,PPV_questionnaire2,PPV_CI_questionnaire2,PPV_other_questionnaire2,NPV_questionnaire2,NPV_CI_questionnaire2,NPV_other_questionnaire2,positive_LR_questionnaire2,positive_LR_CI_questionnaire2,positive_LR_other_questionnaire2,negative_LR_questionnaire2,negative_LR_CI_questionnaire2,negative_LR_other_questionnaire2,accuracy_self_questionnaire2,accuracy_CI_questionnaire2,other_accuracy_questionnaire2,AUC_questionnaire2,AUC_CI_questionnaire2,Other_AUC_questionnaire2,rater_description_questionnaire2,kappa_response_questionnaire2,rater_agreement_cat_questionnaire2,ICC_questionnaire2,rateragreement_con_questionnaire2,Description of retest_questionnaire2,test_retest_response_questionnaire2,temporal_stability_questionnaire2,alpha_questionnaire2,internal_consistency_questionnaire2,construct_validity_questionnaire,content_validity_questionnaire,criterion_validity_questionnaire,other_validity_questionnaire,validity_results_questionnaire2,narrative_questionnaire2,index_test_questionnaire3,sensitivity_questionnaire3,sensitivity_CI_questionnaire3,sensitivity_other_questionnaire3,specificity_questionnaire3,specificity_CI_questionnaire3,specificity_other_questionnaire3,PPV_questionnaire3,PPV_CI_questionnaire3,PPV_other_questionnaire3,NPV_questionnaire3,NPV_CI_questionnaire3,NPV_other_questionnaire3,positive_LR_questionnaire3,positive_LR_CI_questionnaire3,positive_LR_other_questionnaire3,negative_LR_squestionnaire3,negative_LR_CI_questionnaire3,negative_LR_other_questionnaire3,accuracy_questionnaire3,accuracy_CI_questionnaire3,other_accuracy_questionnaire3,AUC_questionnaire3,AUC_CI_questionnaire3,Other_AUC_questionnaire3,rater_description_questionnaire3,kappa_response_neuropsycho_tests,rater_agreement_cat_questionnaire,ICC_questionnaire3,rateragreement_con_questionnaire3,Description of retest_questionnaire3,test_retest_response_questionnaire3,temporal_stability_questionnaire3,alpha_questionnaire3,internal_consistency_questionnaire3,construct_validity_questionnaire,content_validity_questionnaire,criterion_validity_questionnaire,other_validity_questionnaire,validity_results_questionnaire3,narrative_questionnaire3,index_test_interview,sensitivity_interview,sensitivity_CI_interview,sensitivity_other_interview,specificity_interview,specificity_CI_interview,specificity_other_interview,PPV_interview,PPV_CI_interview,PPV_other_interview,NPV_interview,NPV_CI_interview,NPV_interview,positive_LR_interview,positive_LR_CI_interview,positive_LR_other_interview,negative_LR_interview,negative_LR_CI_interview,negative_LR_other_interview,accuracy_interview,accuracy_CI_interview,other_accuracy_interview,AUC_interview,AUC_CI_interview,Other_AUC_interview,rater_description_interview,kappa_response_interview,rater_agreement_cat_interview,ICC_interview,rateragreement_con_interview,Description of retest_interview,test_retest_response_interview,temporal_stability_interview,alpha_interview,internal_consistency_interview,construct_validity_questionnaire,content_validity_questionnaire,criterion_validity_questionnaire,other_validity_questionnaire,validity_results_interview,narrative_interview,index_test_cliniciantool,sensitivity_cliniciantool,sensitivity_CI_cliniciantool,sensitivity_other_cliniciantool,specificity_cliniciantool,specificity_CI_cliniciantool,specificity_other_cliniciantool,PPV_cliniciantool,PPV_CI_cliniciantool,PPV_other_cliniciantool,NPV_cliniciantool,NPV_CI_cliniciantool,NPV_other_cliniciantool,positive_LR_cliniciantool,positive_LR_CI_cliniciantool,positive_LR_other_cliniciantool,negative_LR_cliniciantool,negative_LR_CI_cliniciantool,negative_LR_other_cliniciantool,accuracy_cliniciantool,accuracy_CI_cliniciantool,other_accuracy_cliniciantool,AUC_cliniciantool,AUC_CI_cliniciantool,Other_AUC_cliniciantool,rater_description_cliniciantool,kappa_response_cliniciantool,rater_agreement_cat_cliniciantool,ICC_cliniciantool,rateragreement_con_cliniciantool,Description of retest_cliniciantool,test_retest_response_cliniciantool,temporal_stability_cliniciantool,alpha_cliniciantool,internal_consistency_cliniciantool,construct_validity_questionnaire,content_validity_questionnaire,criterion_validity_questionnaire,other_validity_questionnaire,validity_results_cliniciantool,narrative_cliniciantool,index_test_exposuretest,sensitivity_exposuretest,sensitivity_CI_exposuretest,sensitivity_other_exposuretest,specificity_exposuretest,specificity_CI_exposuretest,specificity_other_exposuretest,PPV_exposuretest,PPV_CI_exposuretest,PPV_other_exposuretest,NPV_exposuretest,NPV_CI_exposuretest,NPV_other_exposuretest,positive_LR_exposuretest,positive_LR_CI_exposuretest,positive_LR_other_exposuretest,negative_LR_exposuretest,negative_LR_CI_exposuretest,negative_LR_other_exposuretest,accuracy_exposuretest,accuracy_CI_exposuretest,other_accuracy_exposuretest,AUC_exposuretest,AUC_CI_exposuretest,Other_AUC_exposuretest,rater_description_exposuretest,kappa_response_exposuretest,rater_agreement_cat_exposuretest,ICC_exposuretest,rateragreement_con_exposuretest,Description of retest_exposuretest,test_retest_response_exposuretest,temporal_stability_exposuretest,alpha_exposuretest,internal_consistency_exposuretest,construct_validity_questionnaire,content_validity_questionnaire,criterion_validity_questionnaire,other_validity_questionnaire,validity_results_exposuretest,narrative_exposuretest,index_test_environmental,sensitivity_environmental,sensitivity_CI_environmental,sensitivity_other_environmental,specificity_environmental,specificity_CI_environmental,specificity_other_environmental,PPV_environmental,PPV_CI_environmental,PPV_other_environmental,NPV_environmental,NPV_CI_environmental,NPV_other_environmental,positive_LR_environmental,positive_LR_CI_environmental,positive_LR_other_environmental,negative_LR_environmental,negative_LR_CI_environmental,negative_LR_other_environmental,accuracy_environmental,accuracy_CI_environmental,other_accuracy_environmental,AUC_environmental,AUC_CI_environmental,Other_AUC_environmental,rater_description_environmental,kappa_response_environmental,rater_agreement_cat_environmental,ICC_environmental,rateragreement_con_environmental,Description of retest_environmental,test_retest_response_environmental,temporal_stability_environmental,alpha_environmental,internal_consistency_environmental,construct_validity_questionnaire,content_validity_questionnaire,criterion_validity_questionnaire,other_validity_questionnaire,validity_results_environmental,narrative_environmental,index_test_physiological1,sensitivity_physiological1,sensitivity_CI_physiological1,sensitivity_other_physiological1,specificity_physiological1,specificity_CI_physiological1,specificity_other_physiological1,PPV_physiological1,PPV_CI_physiological1,PPV_other_physiological1,NPV_physiological1,NPV_CI_physiological1,NPV_other_physiological1,positive_LR_physiological1,positive_LR_CI_physiological1,positive_LR_other_physiological1,negative_LR_physiological1,negative_LR_CI_physiological1,negative_LR_other_physiological1,accuracy_self_physiological1,accuracy_CI_physiological1,other_accuracy_physiological1,AUC_physiological1,AUC_CI_physiological1,Other_AUC_physiological1,rater_description_physiological1,kappa_response_physiological1,rater_agreement_cat_physiological1,ICC_physiological1,rateragreement_con_physiological1,Description of retest_physiological1,test_retest_response_physiological1,temporal_stability_physiological1,alpha_physiological1,internal_consistency_physiological1,construct_validity_questionnaire,content_validity_questionnaire,criterion_validity_questionnaire,other_validity_questionnaire,validity_results_physiological1,narrative_physiological1,index_test_physiological2,sensitivity_physiological2,sensitivity_CI_physiological2,sensitivity_other_physiological2,specificity_physiological2,specificity_CI_physiological2,specificity_other_physiological2,PPV_physiological2,PPV_CI_physiological2,PPV_other_physiological2,NPV_self_physiological2,NPV_CI_physiological2,NPV_other_physiological2,positive_LR_physiological2,positive_LR_CI_physiological2,positive_LR_other_physiological2,negative_LR_physiological2,negative_LR_CI_physiological2,negative_LR_other_physiological2,accuracy_physiological2,accuracy_CI_physiological2,other_accuracy_physiological2,AUC_physiological2,AUC_CI_physiological2,Other_AUC_physiological2,rater_description_physiological2,kappa_response_physiological2,rater_agreement_cat_physiological2,ICC_physiological2,rateragreement_con_physiological2,Description of retest_physiological2,test_retest_response_physiological2,temporal_stability_physiological2,alpha_physiological2,internal_consistency_physiological2,construct_validity_questionnaire,content_validity_questionnaire,criterion_validity_questionnaire,other_validity_questionnaire,validity_results_physiological2,narrative_physiological2,index_test_genemarker,sensitivity_genemarker,sensitivity_CI_genemarker,sensitivity_other_genemarker,specificity_genemarker,specificity_CI_genemarker,specificity_other_genemarker,PPV_genemarker,PPV_CI_genemarker,PPV_other_genemarker,NPV_genemarker,NPV_CI_genemarker,NPV_other_genemarker,positive_LR_genemarker,positive_LR_CI_genemarker,positive_LR_other_genemarker,negative_LR_genemarker,negative_LR_CI_genemarker,negative_LR_other_genemarker,accuracy_genemarker,accuracy_CI_genemarker,other_accuracy_genemarker,AUC_genemarker,AUC_CI_genemarker,Other_AUC_genemarker,rater_description_genemarker,kappa_response_genemarker,rater_agreement_cat_genemarker,ICC_genemarker,rateragreement_con_genemarker,Description of retest_genemarker,test_retest_response_genemarker,temporal_stability_genemarker,alpha_genemarker,internal_consistency_genemarker,content_validity_questionnaire,construct_validity_questionnaire,criterion_validity_questionnaire,other_validity_questionnaire,validity_results_genemarker,narrative_genemarker,index_test_imaging,sensitivity_imaging,sensitivity_CI_imaging,sensitivity_other_imaging,specificity_imaging,specificity_CI_imaging,specificity_other_imaging,PPV_imaging,PPV_CI_imaging,PPV_other_imaging,NPV_self_imaging,NPV_CI_imaging,NPV_other_imaging,positive_LR_imaging,positive_LR_CI_imaging,positive_LR_other_imaging,negative_LR_imaging,negative_LR_CI_imaging,negative_LR_other_imaging,accuracy_imaging,accuracy_CI_imaging,other_accuracy_imaging,AUC_imaging,AUC_CI_imaging,Other_AUC_imaging,rater_description_imaging,kappa_response_imaging,rater_agreement_cat_imaging,ICC_imaging,rateragreement_con_imaging,Description of retest_imaging,test_retest_response_imaging,temporal_stability_imaging,alpha_imaging,internal_consistency_imaging,construct_validity_questionnaire,content_validity_questionnaire,criterion_validity_questionnaire,other_validity_questionnaire,validity_results_imaging,narrative_imaging,index_test_EEG,sensitivity_EEG,sensitivity_CI_EEG,sensitivity_other_EEG,specificity_EEG,specificity_CI_EEG,specificity_other_EEG,PPV_EEG,PPV_CI_EEG,PPV_other_EEG,NPV_self_EEG,NPV_CI_EEG,NPV_other_EEG,positive_LR_EEG,positive_LR_CI_EEG,positive_LR_other_EEG,negative_LR_EEG,negative_LR_CI_EEG,negative_LR_other_EEG,accuracy_EEG,accuracy_CI_EEG,other_accuracy_EEG,AUC_EEG,AUC_CI_EEG,Other_AUC_EEG,rater_description_EEG,kappa_response_EEG,rater_agreement_cat_EEG,ICC_EEG,rateragreement_con_EEG,Description of retest_EEG,test_retest_response_EEG,temporal_stability_EEG,alpha_EEG,internal_consistency_EEG,construct_validity_questionnaire,content_validity_questionnaire,criterion_validity_questionnaire,other_validity_questionnaire,validity_results_EEG,narrative_EEG,Prevalence,Prevalence_comment,Post-exposure prevalence,Post-exposure prevalence_comment,Incidence,Incidence_comment,prevalence_type -> Unclear,prevalence_type -> Unclear (COMMENT),"Prevalence recruiting strategy (GQ2)Please describe the recruiting strategy, e.g., via newspaper). Please start with a capital letter with no period at the end",case_definition,KQC_incidence_interval,KQC_incidence_results,prevalence_country,size,prevalence_denominator,prevalence,sample_size_explain,prevalence_country2,prevalence_country2_size,prevalence_denominator2,prevalence2,sample_size_explain2,prevalence_country3,Sample size country 3,prevalence_denominator3,prevalence3,sample_size_explain3,prevalence_country4,Sample size country 4,prevalence_denominator4,prevalence4,sample_size_explain4,prevalence_country5,Sample size country 5,prevalence_denominator5,prevalence5,sample_size_explain5,General,General_comment,Targeted,Targeted_comment,prevalence_sample_type -> Unclear,prevalence_sample_type -> Unclear (COMMENT),prevalence_year,aim_GQ3,aim_category,aim_category_comment,distinguishing_GQ3 -> Healthy controls,distinguishing_GQ3 -> Electromagnetic sensitivity,distinguishing_GQ3 -> Chronic fatigue syndrome,distinguishing_GQ3 -> Fibromyalgia,distinguishing_GQ3 -> Anxiety,distinguishing_GQ3 -> Depression,distinguishing_GQ3 -> Allergies,distinguishing_GQ3 -> Sick building syndrome,distinguishing_GQ3 -> Other,distinguishing_GQ3 -> Other (COMMENT),distinguishing_GQ3 -> N/A,distinguishing_GQ3 -> N/A (COMMENT),analytic_approach,design,design_comment,evidence_type,evidence_type_comment,mechanism_type,mechanism_type_comment,mechanism_school,mechanism_school_comment,mechanism -> Neurogenic inflammation,mechanism -> Neurogenic inflammation (COMMENT),mechanism -> Limbic system dysfunction,mechanism -> Limbic system dysfunction (COMMENT),mechanism -> Neural sensitization and hyperresponsivity,mechanism -> Neural sensitization and hyperresponsivity (COMMENT),mechanism -> Immune system dysregulation,mechanism -> Immune system dysregulation (COMMENT),mechanism -> Oxidative stress hypothesis,mechanism -> Oxidative stress hypothesis (COMMENT),mechanism -> Genetic theories,mechanism -> Genetic theories (COMMENT),mechanism -> Other psychological theory,mechanism -> Other psychological theory (COMMENT),mechanism -> Panic and PTSD symptoms,mechanism -> Panic and PTSD symptoms (COMMENT),mechanism -> Somatization disorder symptoms,mechanism -> Somatization disorder symptoms (COMMENT),mechanism -> Psychological beliefs and expectancies,mechanism -> Psychological beliefs and expectancies (COMMENT),mechanism -> Classical conditioning,mechanism -> Classical conditioning (COMMENT),mechanism -> Other,mechanism -> Other (COMMENT),mechanism -> Unclear,mechanism -> Unclear (COMMENT),figure,figure_comment,conclusion,hypothesis_GQ4,hypothesis_GQ4_comment,limitations_GQ4,limitations_GQ4_comment,cited_GQ4,comments_cited_GQ4,country,"Intervention participants description (KQF)Please describe the sample in one long sentence without period at the end. Start with adults or children, how recruited, and any other pertinent characteristics.",participants,participants_comment,intervention,GK5_focus,intervention_description,intervention_target,symptom_measure,n_symptom_intervention,mean_symptom_intervention,SD_symptom_intervention,n_symptom_control,mean_symptom_control,SD_symptom_control,effect_direction_symptom,narrative_symptom,other_measure,n_other_intervention_cat,count_other_intervention,n_other_control_cat,count_other_control,effect_direction_other,narrative_other,selectionbias,selectionbias_comment,performancebias,performancebias_comment,attritionbias,attritionbias_comment,detectionbias,detectionbias_comment,reportingbias,reportingbias_comment,otherbias,otherbias_comment,patient_selection,patient_selection_comment,index_test,index_test_comment,reference_standard,reference_standard_comment,flow_RoB,flow_RoB_comment,frame_KQC,frame_KQC_comment,sample_KQC,sample_KQC_comment,size_adequate_KQC,size_adequate_KQC_comment,setting_KQC,setting_KQC_comment,data_KQC,data_KQC_comment,methods_KQC,methods_KQC_comment,measured_KQC,measured_KQC_comment,statistical_KQC,statistical_KQC_comment,response_KQC,response_KQC_comment,RoB,RoB_comment
113,EPCReviewer1,,3,,GQ1,clinical exposure,,,,,GQ4,MCS,,,"Fiedler, 2001{#113}",,"Fiedler, 2000 {#12855}",N/A,,,Test,,,,Multiple chemical sensitivity: perplexing clinical phenomenon in which individuals report numerous physical and psychological symptoms that they associate with low-level chemical exposures,,,Cullen,,"Fiedler N, Kipen HM. Controlled exposures to volatile organic compounds in sensitive groups. Ann N Y Acad Sci. 2001. 933:24-37",Cullen criteria; self-report of symptoms in response to exposure,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exposure test,Controlled exposure; no masking done for odor,,,,,,,,,,,,,,,,,,,N/A,"Fiedler N, Kipen HM. Controlled exposures to volatile organic compounds in sensitive groups. Ann N Y Acad Sci. 2001. 933:24-37",,,,,,,,,,,,,,N/A,,no,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Direct,Multiple chemical sensitivity,Pathogenic process,,Psychological hypothesis,,,,,,Neural sensitization and hyperresponsivity,,,,,,,,,,,,,,Psychological beliefs and expectancies,Anticipatory anxiety,Classical conditioning,,,,,,N/A,,Odor alone either as a cue for exposure or as a conditioned stimulus producing physiologic responses does not account entirely for the symptoms reported but anticipatory anxiety in response to the odor of the exposure could trigger symptoms characteristic of MCS.,Maybe,Purpose of the paper,No,,21,6-Feb-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High risk,Not masked/blinded; unclear in the methods which tests were run on which sub-groups; selective reporting of results; unclear final conclusion on mechanism
153,spakdaman,,3,,GQ1,short Kipen questionnaire,GQ2,ok large sample,,,GQ4,,,,"Reid, 2001{#153}",,"Reid, 2002{#7910}",Public,US Department of Defense,,Test,,,,"Multiple Chemical Sensitivity: Symptoms that are attributed to chemical exposure or sensitivity in the absence of accompanying physical signs or biomedical test abnormalities
Multiple Chemical Sensitivity: The complaint of a multitude of symptoms triggered by exposure to low levels of common agents in the environment",,,Simon,,"Reid S, Hotopf M, Hull L, Ismail K, Unwin C, Wessely S. Multiple chemical sensitivity and chronic fatigue syndrome in British Gulf War veterans. Am J Epidemiol. 2001. 153(6):604-9","Simon criteria:
- Symptoms are reported in at least three organ systems, including the central nervous system, for a duration of 3 months or more 
- There is reported sensitivity to 4 or more substances from a list of 14, including fresh paint, hair spray, and solvent fumes (the questionnaire included 11 substances derived from a shortened measure of symptoms of possible chemical sensitivity)",,,,,,,,,,,,,,,,,,,,,,Questionnaire,,,,,,,,,,,,,,,,,,,,,,,,,,"Kipen Questionnaire, shortened","Reid S, Hotopf M, Hull L, Ismail K, Unwin C, Wessely S. Multiple chemical sensitivity and chronic fatigue syndrome in British Gulf War veterans. Am J Epidemiol. 2001. 153:604-9",,,,,,,,,,,,,,,,no,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prevalence,,,,,,,,"Sample obtained from a cross-sectional postal survey, conducted in 1997-1998, comparing three cohorts of British military personnel: veterans deployed to the Gulf War, veterans who served in the first four regiments deployed to the Bosnia conflict, and veterans in active service on January 1, 1991, but not deployed to the Gulf War (Era cohort)","For MCS, cases were defined by the operational criteria used by Simon et al in a case-control study of the illness: the criteria require that symptoms are reported in at least 3 organ systems, including the central nervous system, for a duration of 3 months or more and that there is reported sensitivity to four or more substances from a list of 14, including fresh paint, hair spray, and solvent fumes; the questionnaire included 11 substances derived from a shortened measure of symptoms of possible chemical sensitivity",,N/A,UK,8195,8195,57,"(across 3 groups: Gulf war 46/3531, Bosnia 6/2050; Era 5/2614)",,,,,,,,,,,,,,,,,,,,,,,Targeted,,,,1992-1998,,,,,,,,,,,,,,,,,,,Direct,Multiple chemical sensitivity,Etiology,,Biological hypothesis,,,,,,,,,,,,,,,,,,,,,,,,Other,exposure,,,No,,CFS and MCS account for some of the medically unexplained illnesses reported by veterans after deployment to the Gulf; MCS was particularly associated with Gulf deployment and self-reported exposure to pesticides.,Maybe,Purpose,Yes,,60,6-Feb-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,EPCReviewer2,,3,,GQ1,OK def,GQ2,ok population based,,,GQ4,,,,"Black, 2000{#190}",Iowa Persian Gulf Study Group,"Black, 1999{#1112}; Iowa Persian Gulf Study Group, 1997{#318}",Public,Universityof lowa,Definition,,,,2000,"Multiple chemical sensitivity/idiopathic environmental intolerance: Reported illness from chemical sensitivity, report sensitivity to 2 or more types of incidents, have symptoms in at least 2 organ systems, and manifest evidence of impairment or behavioral change in response to the perceived sensitivity",Research definition,,"Panel of physicians, Black 2000",,"Black DW, Doebbeling BN, Voelker MD, Clarke W. R, Woolson RF, Barrett DH, Schwartz DA.. Multiple chemical sensitivity syndrome: symptom prevalence and risk factors in a military population. Arch Intern Med. 2000. 160:1169-76","A. Routine or normal levels of exposureto chemical agents/substances (eg, gasoline, hair spray, paint, perfume, and soap) caused respondent to feel illB. Sensitivity (or illness after exposure) is reported to >=2 of the following: Smog/air pollution; cigarette smoke; vehicle exhaust/fumes; copiers, printers, and office machines; newsprint; pesticides, herbicides, and fertilizers; new buildings; carpeting and drapery; organic chemicals, solvents, glues, paints, and fuel; cosmetics, perfumes, hair spray, deodorants, and nail polish; otherC. Symptoms are reported from >=2 of the following categories: Constitutional (eg., fever, night sweats, fatigue, weight loss, and weight gain); rheumatologist (eg, joint paint and muscle aches); neurologic (eg, headaches, sensory loss, tingling, and paralysis); cardiovascular (eg, palpitations); gastroenterologic (eg, gas, bloating, and abdominal pain); dermatologic (eg, rash and blisters); pulmonary (eg, shortness of breath, cough, and wheezing); cognitive (eg, confusion, difficulty concentrating, and memory loss)D. Symptoms lead to a behavioral change in >=1 of the following way: Wearing a mask, gloves, or special clothes; changing one's lifestyle to minimize chemical exposure; moving to a new home/location; use of special vitamins, supplements, or diets; use of oxygen, anti fungal agents, or neutralizing injections/drops",Yes,Yes,No,No,No,Yes,No,N/A,N/A,"A panel of physician experts in allergy, immunology, occupational health, environmental health, clinical epidemiology, and psychiatry developed an operational definition for MCS/IEI based on a review of existing case definitions and their experience.","Partial evidence of content validity, The criteria for MCS/IEI were developed using expert consensus and the medical literature. However, te paper does not report a formal content validation procedure.","Partial evidence:Supported by expected group differences and conceptual coherence, however,  lacks formal psychometric testing.","Limited evidence: Presence of physician-diagnosis, however no formal diagnostic accuracy evaluation.",Unclear,A panel of physician experts developed an operational definition based on a review of existing case definitions and their experiences.,Unclear,"A panel of physician experts developed the definitions, but it's unclear whether the panel was the authors themselves",Unclear,"The definition was developed based on a review of existing case definitions, but no further details were provided on the review.",Low risk of bias,"Cites Miller 1994, which has been used by others",,,Interview,"phone interview, Iowa State University applying criteria",,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,"10% of each interviewer's work was randomly selected and monitored, and interviewers received regular feedback and evaluation. Supervisory review of all interviews was performed before submission for coding and data processing. Test-retest reliability was moderate to excellent across medical and psychiatric variables tested in the nearly 5% of participants who completed the main interview and were reinterviewed 2-4 weeks later.",NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prevalence,,,,,,,,,MCS for prevalence was defined using the MCS/IEI definition criteria stated in participants and methods.,,,USA,3695,,,,,,,,,,,,,,,,,,,,,,,,,,Targeted,,,,1995-1996,,,,,,,,,,,,,,,,,,,Direct,Multiple chemical sensitivity syndrome,Etiology,,Biological hypothesis,,,,,,,,Immune system dysregulation,,,,,,,,,,,,,,,,,,,,No,,The findings reported by MCS/IEI cases deployed to the Persian Gulf were not significantly different from those reported by MCS/EEI cases not deployed.,Yes,We hypothesized that PGW veterans would report more symptoms of MCS/IEIl than would nondeployed personnel and that persons with MCS/IEI would show a higher prevalence of predeployment psychiatric symptoms and disorders,No,,72,6-Feb-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate risk,The study utilized self-reported symptoms which introduces possible bias
